sentence,level-1, lp, mean_lp, pen_lp, div_lp, sub_lp, slor, pen_slor
"Он рассказал мне замысел поэмы, которую хотел того, чтобы я прямо по замыслу, без текста перевел.",0,-102.30292224884032,-4.871567726135254,-31.654128518225427,-1,-1,-1,-1
"Тот факт, что он не пришел, ничего изменит.",0,-39.82605695724487,-3.620550632476807,-18.1715646982467,-1,-1,-1,-1
"Журналистка была приглашена министром, чтобы дать ей интервью.",0,-48.49837636947632,-3.46416974067688,-19.28614017937632,-1,-1,-1,-1
"Мне подарили книгу Л.Н.Толстого, опубликованного ещё при жизни писателя.",0,-58.54343223571777,-3.4437313079833984,-20.70432307869041,-1,-1,-1,-1
Я люблю отдыхать на Волге.,1,-26.725982666015625,-4.4543304443359375,-16.456615968994956,-1,-1,-1,-1
"Он мечтал, как выследить тигра.",0,-43.43851661682129,-4.826501846313477,-22.054314217334472,-1,-1,-1,-1
"Заметь, что Бель приводит эту черту как дело весьма обычное.",1,-76.29414176940918,-5.868780136108398,-31.68065763785519,-1,-1,-1,-1
"Да полно, существует ли он еще, этот дом?",1,-46.82970094680786,-4.2572455406188965,-21.367140148170296,-1,-1,-1,-1
"Ещё оставалось сорок минут, и я пролистал «Даму с собачкой» — рассказ про «будничный ужас жизни», как написано в предисловии.",1,-118.4152843952179,-3.5883419513702397,-27.045927864204508,-1,-1,-1,-1
"Согласно легенде, кастильский вельможа дон Руис Гонсало де Толедо, граф Оргас пожертвовал этой церкви, в которой он выразил желание быть погребенным, большие сокровища.",1,-132.28544521331787,-3.48119592666626,-27.368960270103248,-1,-1,-1,-1
День на день не приходится: примерно двумя тысячами ответов и трёхстами вопросами получаю до 5 рублей в сутки.,0,-100.08291149139404,-4.765852928161621,-30.967222374360663,-1,-1,-1,-1
"Тысячелетиями Китаем управляла каста способнейших, которых отобрали через государственную систему экзаменов с жёсткой конкуренцией.",0,-115.61444997787476,-4.62457799911499,-31.903337185599536,-1,-1,-1,-1
"Сколько ты приходишь, чтобы тебе заплатили?",0,-32.968687534332275,-3.663187503814697,-16.738642358098307,-1,-1,-1,-1
"Там на поляне, вблизи которой можно было ожидать тетеревиных выводков, я отпустил Верного.",1,-90.2922134399414,-4.299629211425781,-27.937826853771472,-1,-1,-1,-1
"Я вспомнил, что эта та самая гостиная, в которой не помню, о чем мы беседовали.",0,-62.45803356170654,-3.122901678085327,-19.941475996508228,-1,-1,-1,-1
С учителями он ведет себя вызывающе.,1,-36.03829765319824,-4.004255294799805,-18.29712435423452,-1,-1,-1,-1
Он пять лет располагал земельным участком.,0,-40.236454010009766,-4.023645401000977,-19.331595219277148,-1,-1,-1,-1
Тогда мы с тобой оделись потеплее и пошли гулять.,1,-35.54546642303467,-2.962122201919556,-15.450626017829984,-1,-1,-1,-1
"Вероятно, с ним что-то произошло.",1,-25.250864028930664,-2.5250864028930664,-12.13177190571657,-1,-1,-1,-1
"Волшебник — не благотворительная организация и не Красный Крест, чтобы немедленно приходить на помощь.",1,-68.45205187797546,-3.6027395725250244,-22.58075599040629,-1,-1,-1,-1
"Около нее бежала молодая женщина в темно-синем пальто, а сзади — высокий мужчина в полушубке.",0,-63.53553771972656,-2.647314071655273,-18.014379676337672,-1,-1,-1,-1
"Чем хочешь ты, чтобы я поклялся?",1,-28.92768859863281,-3.2141876220703125,-14.686973304433652,-1,-1,-1,-1
А ты живи с нами до смерти в пастушьем колхозе.,1,-62.17568588256836,-3.8859803676605225,-22.82265416331402,-1,-1,-1,-1
"Вронский при встрече с Голенищевым дал ему тот холодный и гордый отпор, который он умел давать людям.",1,-82.37419724464417,-3.2949678897857666,-22.730824655498445,-1,-1,-1,-1
"Я буду осторожен, чтобы не вызвать подозрения.",1,-28.732435703277588,-2.873243570327759,-13.804492228402864,-1,-1,-1,-1
В полку есть оркестр.,1,-31.62055492401123,-6.324110984802246,-21.01311743320129,-1,-1,-1,-1
"Выходя из дома, я заметил, что калитка открыта.",1,-29.171506643295288,-2.243962049484253,-12.11328279358418,-1,-1,-1,-1
Ее поклонник как всегда сидел около нее.,1,-40.98928642272949,-4.554365158081055,-20.81080738289146,-1,-1,-1,-1
"Сходя на берег в очередной гавани, меня удивили способности местных проводить время в расслабленно-созерцательной позиции.",0,-100.86464309692384,-4.202693462371826,-28.59838827022518,-1,-1,-1,-1
"Когда по истечению четырёх лет пребывания в Швейцарии Николай вернулся в свой маленький уездный город, он удивился тому, насколько тот изменился.",0,-90.8851718902588,-3.4955835342407227,-24.43006813248205,-1,-1,-1,-1
Мы пойдем ни до чего.,0,-28.92381191253662,-4.820635318756104,-17.809936904932453,-1,-1,-1,-1
У тебя на носу есть чернила.,0,-38.53459692001343,-5.504942417144775,-22.13231404624662,-1,-1,-1,-1
Ты не должен ей помогать.,1,-21.63130617141724,-3.605217695236206,-13.319551352677507,-1,-1,-1,-1
Категорически запрещалось вступать с ними в какие-либо разговоры.,1,-35.031434297561646,-2.3354289531707764,-13.370723960060811,-1,-1,-1,-1
"Исключения здесь составляют разве что некоторые африканские страны, однако стоит ли нам ориентироваться на их, мягко говоря, неоднозначный опыт?",1,-83.03337621688843,-3.075310230255127,-21.759740648821765,-1,-1,-1,-1
"Отсюда деревни не видно, надо доплыть до поворота.",1,-56.98157501220703,-4.748464584350586,-24.768306454125103,-1,-1,-1,-1
В каких населенных пунктах находятся склады?,1,-35.37754201889038,-5.053934574127197,-20.31906216046893,-1,-1,-1,-1
Каждое утро я его будил.,1,-26.37886047363281,-2.9309844970703125,-13.392899272150482,-1,-1,-1,-1
"Я показал этот текст студентам, обоим сведущим в эскимосском языке.",0,-73.24492645263672,-4.577807903289795,-26.885809169892283,-1,-1,-1,-1
"Песня звучала всё сильнее и сильнее, покрывая шум барабанившего дождя по мокрому асфальту.",0,-75.2387330532074,-3.582796812057495,-23.28004394460667,-1,-1,-1,-1
Его письмо подтвердило его согласие.,1,-33.74846267700195,-4.821208953857422,-19.38340178037549,-1,-1,-1,-1
Этот пиджак он шил себе сам.,1,-30.249691009521484,-3.7812113761901855,-16.296234343903087,-1,-1,-1,-1
"В программе праздничного вечера, который состоится в «Олимпийском», намечались выступления не только русских, а также зарубежных исполнителей.",0,-76.05168223381042,-3.042067289352417,-20.98615235640223,-1,-1,-1,-1
"Несмотря на то, что я готовился, мне достался трудный билет и который я не знал.",0,-64.67579698562622,-3.59309983253479,-22.07397369258856,-1,-1,-1,-1
"Здесь слишком жарко, чтобы заседать.",1,-30.17002487182617,-3.771253108978272,-16.25331628405422,-1,-1,-1,-1
"Он разыскал поблизости ручей, набрал воды в чайник, развел костер из плавника.",1,-62.93846893310547,-3.7022628784179688,-22.258660708896823,-1,-1,-1,-1
"Я хочу, чтобы они зайдут, а ты спрятался .",0,-60.44096326828003,-4.649304866790772,-25.09772598782048,-1,-1,-1,-1
"Он молча посмотрел на нее, как будто что-то взвешивая.",1,-32.245344161987305,-2.303238868713379,-12.822866953371292,-1,-1,-1,-1
Весь год нуждался в отдыхе.,0,-27.67164802551269,-4.611941337585449,-17.03891267444833,-1,-1,-1,-1
"Ники не оказалось ни в саду, ни в доме.",1,-38.2551383972168,-3.1879281997680664,-16.628445090614818,-1,-1,-1,-1
"Во время взрывая оказался рядом с камином, и это спасло мне жизнь.",1,-59.34652876853943,-3.49097228050232,-20.988344179673472,-1,-1,-1,-1
"Тут начинает звонить телефон, и он вскакивает.",1,-32.73305821418762,-2.9757325649261475,-14.935219063969685,-1,-1,-1,-1
У него только одни способности.,0,-29.50631046295166,-4.917718410491943,-18.168612395613884,-1,-1,-1,-1
Он прибил мне вешалку в прихожей за пять рублей.,1,-54.38278770446777,-4.5318989753723145,-23.63868586302373,-1,-1,-1,-1
Тем временем или помощь подоспеет.,0,-42.120736598968506,-4.680081844329834,-21.38525972729704,-1,-1,-1,-1
Более ста пятидесяти лет тому назад никто не мог предполагать и думать о мобильных телефонах.,0,-66.00302982330322,-3.88253116607666,-23.34246560966693,-1,-1,-1,-1
Стены уже который год грозятся перекрасить.,1,-48.95531129837036,-4.4504828453063965,-22.336999305157576,-1,-1,-1,-1
Война застала его в Ленинграде.,1,-25.143068313598636,-3.142883539199829,-13.545174171669965,-1,-1,-1,-1
"Адвокат произнёс обдуманную, артистически разыгранную защитительную речь, благодаря которой подсудимый был помилован присяжными.",1,-94.1738576889038,-3.363352060317993,-24.07909772989617,-1,-1,-1,-1
"Я буду читать слова, а вы запоминайте!",1,-37.4220871925354,-3.74220871925354,-17.97943331901514,-1,-1,-1,-1
Они еще успели купить билет.,1,-31.998327255249023,-5.333054542541504,-19.70308032712505,-1,-1,-1,-1
"Власти решили не рисковать и не использовать такую меру, как отстранение губернатора от должности, вызвавшей бы непредсказуемую реакцию.",0,-86.10116529464722,-3.3115832805633545,-23.14412010987,-1,-1,-1,-1
Трудно ничего не делать.,1,-24.0278434753418,-4.004640579223633,-14.79522746004126,-1,-1,-1,-1
"Он или в Челябинской, или Владимирской тюрьме.",1,-53.06236410140991,-5.89581823348999,-26.940469936626,-1,-1,-1,-1
Среди его друзей есть бизнесмены.,1,-29.56687831878662,-4.22383975982666,-16.981712243593847,-1,-1,-1,-1
Вдали дважды белел парусник.,0,-45.08418655395508,-5.635523319244385,-24.287933025703943,-1,-1,-1,-1
"Когда Адам проснулся, Ева уже ушла.",1,-30.01424789428711,-3.7517809867858887,-16.169395488613283,-1,-1,-1,-1
"В федеральных магазинах оно и радует, что ценник одинаковый.",0,-67.0946397781372,-5.161126136779785,-27.86062288466117,-1,-1,-1,-1
Вы пила лекарства?,0,-27.722524642944336,-6.930631160736084,-20.04286360107046,-1,-1,-1,-1
"Кто рыжий, а Вася блондин?",0,-33.70676279067993,-4.81525182723999,-19.35945148496465,-1,-1,-1,-1
Выгодность сделки была очевидна.,1,-25.15761375427246,-3.1447017192840576,-13.55301014955752,-1,-1,-1,-1
Мой радиоприемник не принимает короткие волны.,1,-38.10316324234009,-3.810316324234009,-18.306656152943127,-1,-1,-1,-1
Ты не видел Машу?,1,-20.956658363342285,-3.492776393890381,-12.904134638891662,-1,-1,-1,-1
Она была на несколько лет старше его.,1,-17.695104598999023,-2.211888074874878,-9.53277741562382,-1,-1,-1,-1
"Даже в эпоху практичных людей появляются те, кто воюет с несправедливостью.",1,-63.22359848022461,-3.951474905014038,-23.20730849354303,-1,-1,-1,-1
"Осип Брик в ряде статей обнаружил, что он никогда не понимал Маяковского.",1,-63.24939155578613,-3.720552444458008,-22.368620822040427,-1,-1,-1,-1
Не слышалось никакого звука.,1,-21.84953212738037,-3.641588687896729,-13.45392473743311,-1,-1,-1,-1
"А как стала платить около кассы, туфли у нее исчезли.",0,-72.91219711303711,-6.076016426086426,-31.69290497765993,-1,-1,-1,-1
Он спокойно принял известие об измене невесты.,1,-37.10604429244995,-4.122893810272217,-18.839233563310064,-1,-1,-1,-1
"Скажите ей, кто вы такой!",1,-33.70894241333008,-4.21361780166626,-18.15981607481057,-1,-1,-1,-1
Точно я не могу сейчас вспомнить.,1,-31.08245658874512,-3.88530707359314,-16.744865142422412,-1,-1,-1,-1
Знакомых по дороге нам не встретилось.,1,-32.89846420288086,-3.289846420288086,-15.80605967781746,-1,-1,-1,-1
Она питается исключительно вегетерианской пищей.,1,-37.153953552246094,-3.377632141113281,-16.952355376157197,-1,-1,-1,-1
Лейтенант-коммандер Ходжкинсон получил приказ быть готовым к взлету.,1,-54.880850315094,-3.048936128616333,-18.730939587053097,-1,-1,-1,-1
Новый проект удивил нас кое-какими интересными деталями.,1,-43.75604724884033,-3.6463372707366943,-19.019537231961085,-1,-1,-1,-1
Дубровский назначил им местом свиданья Кистеневскую рощу.,1,-56.58683776855469,-3.536677360534668,-20.771171403343622,-1,-1,-1,-1
Он взял ребенка на руки.,1,-17.87098217010498,-2.97849702835083,-11.004118884509412,-1,-1,-1,-1
Он сидел неподалеку от нас и читал.,1,-31.03371238708496,-3.87921404838562,-16.71860547144229,-1,-1,-1,-1
"Нужно бороться против тех, кто сеет зло.",1,-31.45906686782837,-3.145906686782837,-15.114501554081738,-1,-1,-1,-1
Внимательно вы эту статью не прочли.,1,-44.85167026519776,-4.485167026519775,-21.548974824162972,-1,-1,-1,-1
Так я и пошел!,1,-20.81732749938965,-4.16346549987793,-13.833942776820637,-1,-1,-1,-1
"Иван закрыл глаза, чтобы он не увидел происходящего.",0,-37.47242450714111,-3.7472424507141113,-18.00361787042071,-1,-1,-1,-1
"На неприличный вопрос я получил и соответствующий ответ, причем в голосе Поликсены послышалась какая-то вибрация.",1,-91.18407368659972,-3.647362947463989,-25.161874223653346,-1,-1,-1,-1
"Проведение в жизнь директив является поэтому сейчас более необходимым, чем когда бы то ни было.",1,-67.15198087692261,-3.1977133750915527,-20.777876000073107,-1,-1,-1,-1
"Он, я с вами согласен, сильно изменился.",1,-40.26741981506348,-4.026741981506348,-19.346472733304317,-1,-1,-1,-1
"Она стояла так близко, что я ощущала запах ее духов.",1,-22.65032386779785,-1.8875269889831543,-9.84546606025926,-1,-1,-1,-1
Окно было открыто час назад пятнадцать минут.,0,-42.23883533477783,-4.693203926086426,-21.445220030527103,-1,-1,-1,-1
Ты хоть раз вешал эту карту?,1,-37.65968704223633,-5.379955291748047,-21.62981027756001,-1,-1,-1,-1
"Тут к нему подошёл боец без погонов, назвавшийся старшиной Огрызковым, который, по-видимому, уже имел какой-то парашютный опыт.",0,-107.40119934082033,-3.3562874794006348,-25.05928943022318,-1,-1,-1,-1
Приход Пети объясняет отсутствие Вани.,1,-43.7160758972168,-4.857341766357422,-22.195234765744942,-1,-1,-1,-1
"Пожалуй, стоит изменить место встречи вокзал.",0,-52.31477451324463,-5.812752723693848,-26.560908732258813,-1,-1,-1,-1
Я не смог уговорить никого из них.,1,-30.27928352355957,-3.7849104404449454,-16.31217654124448,-1,-1,-1,-1
Перемен в технической политике фирмы еще не наступило.,1,-47.46037006378174,-4.746037006378174,-22.80232405176364,-1,-1,-1,-1
Лена пообещала больше не ездить туда одна.,1,-38.77185487747192,-4.307983875274658,-19.68498781391469,-1,-1,-1,-1
"Косуля—очень пугливое животное, и встретить его удается очень редко.",1,-58.39365005493164,-3.649603128433228,-21.434392908095354,-1,-1,-1,-1
Весь вечер я волновалась.,1,-21.587608337402344,-3.59793472290039,-13.292644260727082,-1,-1,-1,-1
У Пешковского обсуждается проблема залога.,1,-54.96109771728516,-6.106788635253906,-27.9044823164436,-1,-1,-1,-1
Я имею деньги в кармане.,0,-31.14250373840332,-5.190417289733887,-19.176104046029376,-1,-1,-1,-1
"Надо, чтобы жена принесла свое, а муж — свое.",1,-43.50028610229492,-3.62502384185791,-18.908364972237862,-1,-1,-1,-1
Она живет в маленьком городе близ Курска.,0,-36.6755690574646,-4.075063228607178,-18.620675545344245,-1,-1,-1,-1
"Нельзя не любить того, кто обладает такими достоинствами.",1,-39.04780197143555,-3.253983497619629,-16.97299390866813,-1,-1,-1,-1
Я не читал твою статью.,1,-24.727395057678223,-4.121232509613037,-15.225978758688628,-1,-1,-1,-1
Развал лаборатории –– не его вина.,1,-52.92805624008179,-5.880895137786865,-26.872280044192117,-1,-1,-1,-1
"Этот игрок был куплен «Реалом», чтобы играл на правом фланге защиты.",0,-61.42629194259644,-3.613311290740967,-21.72386799572619,-1,-1,-1,-1
Он дал мне время кончить работу.,1,-30.06822204589844,-3.7585277557373047,-16.198472659117098,-1,-1,-1,-1
"Согласно легенде, кастильский вельможа дон Руис Гонсало де Толедо пожертвовал этой церкви, в которой он пожелал быть погребенным, большие сокровища.",1,-108.25720596313477,-3.2805213928222656,-24.725833309551334,-1,-1,-1,-1
"Тут к нему подошёл боец без погон, назвавшийся старшиной Огрызковым, который, по-видимому, уже имел какой-то парашютный опыт.",1,-102.15522003173828,-3.1923506259918213,-23.835275968007736,-1,-1,-1,-1
С кого он имеет право требовать недостающую сумму и где о нем написано?,0,-58.8133442401886,-3.920889616012573,-22.447753190006548,-1,-1,-1,-1
"Как утверждают одни ученые, эти игры вредны, как утверждают другие, они полезны.",1,-61.6524395942688,-3.6266140937805176,-21.803846805729325,-1,-1,-1,-1
"Если после столкновения футболист через секунду не вскочил и снова не бросился в бой — значит, у него действительно очень серьезная травма.",1,-96.8276481628418,-4.034485340118408,-27.45376965040942,-1,-1,-1,-1
"Благодаря стараний всей команды, нам удалось обойти главных конкурентов.",0,-54.13831186294556,-3.8670222759246826,-21.528949004583644,-1,-1,-1,-1
"Совершенно очевидно, что человек отчаянно зануждается в профессиональной консультации и радикальной перемене образа жизни.",0,-96.7583327293396,-4.607539653778076,-29.938545567386782,-1,-1,-1,-1
"Она расплакалась в присутствии Феди Долгова, благодаря которому в биографии Еки возник период пусть недолгий, но вспоминаемый ею впоследствии с гордостью.",1,-147.29650402069092,-4.751500129699707,-35.1294571680841,-1,-1,-1,-1
"Интересно оригинальное расположение лёгких ажурных балконов башни, создаваемые «воздушный переход» из одной части дома в другую.",0,-118.56195259094238,-4.234355449676514,-30.31483379299855,-1,-1,-1,-1
На стене справа висела картина.,1,-26.96099853515625,-4.493499755859375,-16.601327800675698,-1,-1,-1,-1
"Какого человека, ты говорил, она ударила?",1,-45.745482444763184,-4.574548244476318,-21.97840668346947,-1,-1,-1,-1
"Жаль, право, что эти добрые люди так сплетничают; это отнимает всякую охоту ходить к ним.",1,-85.75228643417358,-3.8978312015533447,-25.74398048540929,-1,-1,-1,-1
"Согласно прогнозов синоптиков, весна в этом году будет ранняя.",0,-35.90286612510681,-2.393524408340454,-13.703330222115254,-1,-1,-1,-1
Ваша организация не выполнила гарантийные обязательства.,1,-29.22210693359375,-2.922210693359375,-14.03975466014306,-1,-1,-1,-1
"Не хочу знать, кто и зачем его сюда привел.",1,-33.3512978553772,-3.0319361686706543,-15.217305278303124,-1,-1,-1,-1
Камни заваливают вход в ущелье.,1,-32.62864303588867,-4.078580379486084,-17.577832879980036,-1,-1,-1,-1
Петя Иванов нарочно медленно ест суп.,1,-50.01017379760742,-6.251271724700928,-26.941680545715577,-1,-1,-1,-1
Он мне только казался.,1,-24.905102252960205,-4.981020450592041,-16.550431818321528,-1,-1,-1,-1
Разве есть смысл что-либо менять?,1,-23.492383003234863,-2.610264778137207,-11.927396164045692,-1,-1,-1,-1
"В ту субботу я, окончив дела, как обычно поехала к Игорю.",1,-59.891334533691406,-3.743208408355713,-21.984143737849852,-1,-1,-1,-1
Он был утешен чем-то.,1,-30.505756378173828,-3.813219547271729,-16.434182901909946,-1,-1,-1,-1
Преподаватель предложил студенту сократить курсовую работу.,1,-46.977468967437744,-4.270678997039795,-21.434562744137818,-1,-1,-1,-1
"Отважный смотритель, рискуя жизнью, бросился наперерез понёсшегося вскачь коня.",0,-71.12817287445068,-3.556408643722534,-22.70966073003261,-1,-1,-1,-1
Я совершенно не представляю себе этого человека.,1,-25.043703079223636,-3.130462884902954,-13.491643735788744,-1,-1,-1,-1
"Она не унывала, сознавая, что их разлука долго не продлится.",1,-49.3253173828125,-3.082832336425781,-18.105705536563185,-1,-1,-1,-1
"Я считаю, что ты, несомненно, справишься.",1,-33.72157025337219,-3.0655972957611084,-15.386250671098708,-1,-1,-1,-1
За стеной кашлял человек.,1,-32.009599685668945,-5.334933280944824,-19.710021365019752,-1,-1,-1,-1
"Лекцию слушали не только внимательно, но и записывали.",0,-36.98808121681213,-2.8452370166778564,-15.35906572293148,-1,-1,-1,-1
Поезд следует из чего?,0,-34.03488349914551,-5.672480583190918,-20.95709685568025,-1,-1,-1,-1
Появление Пети объяснило мне отсутствие Вани.,1,-48.99460315704346,-4.454054832458496,-22.354927129465143,-1,-1,-1,-1
У телефона лежала записная книжка.,1,-28.11894798278809,-4.016992568969727,-16.150094646037935,-1,-1,-1,-1
"Одному из героев романа, ищущим смысл жизни, открывается путь к внутренней свободе.",0,-60.10079336166382,-3.5353407859802246,-21.255095499616356,-1,-1,-1,-1
Я воспринимаю его как своего врага.,1,-24.80731773376465,-3.100914716720581,-13.36429727846951,-1,-1,-1,-1
"В своём романе «Герой нашего времени» М.Ю. Лермонтов раскрыл индивидуализм Печорина и рассматривает не только его психологию, но и мировоззренческие основы его жизни.",0,-95.50364923477171,-2.513253927230835,-19.759056465670763,-1,-1,-1,-1
У нас в институте занятия по английскому языку.,0,-32.55624532699585,-3.255624532699585,-15.641640696379405,-1,-1,-1,-1
У меня есть серые глаза.,0,-24.46549415588379,-4.077582359313965,-15.064712375460555,-1,-1,-1,-1
Следующий довод опроверг его утверждение.,1,-35.25481557846069,-5.036402225494385,-20.24857433035082,-1,-1,-1,-1
"Она попросила меня выяснить причины конфликта, самому не вмешиваясь в него.",1,-56.23859024047852,-4.01704216003418,-22.364157649430307,-1,-1,-1,-1
"Иван подозревает, что его обманывают.",1,-23.90777993202209,-2.6564199924468994,-12.138298724858316,-1,-1,-1,-1
Ее голос стал горькой ноткой.,0,-35.86943435668945,-4.483679294586182,-19.32372492254117,-1,-1,-1,-1
"В то время как случилось несчастье с Никанором Ивановичем, в кабинете Римского находились двое.",1,-77.17268943786621,-3.858634471893311,-24.63954188520476,-1,-1,-1,-1
"Он думает, что все знает об этом.",1,-27.487921714782715,-3.054213523864746,-13.955984455614484,-1,-1,-1,-1
"И однажды он не выдержал, сбрил успевшую отрасти до бородки щетину.",1,-72.43491268157959,-4.024161815643311,-24.72217477758316,-1,-1,-1,-1
Альфред любит современную музыку.,1,-37.444716453552246,-6.240786075592041,-23.056713253338447,-1,-1,-1,-1
"Подразделения полка, наступающие по долине, стремятся выйти в тыл противнику, обороняющему высоты, поражая его фланговым огнем своей артиллерии, минометов и пулеметов.",1,-103.38355350494383,-2.871765375137329,-22.22006733156344,-1,-1,-1,-1
Лоси в нашем лесу не водятся.,1,-28.857075691223145,-3.2063417434692383,-14.651122189591272,-1,-1,-1,-1
Неужели ты до сих пор оскорбляешься?,0,-28.45769476890564,-3.16196608543396,-14.448351168865663,-1,-1,-1,-1
Пойду и возьму зарплату.,0,-34.79897689819336,-5.799829483032227,-21.427590000486628,-1,-1,-1,-1
Его не пришлет ответ.,0,-32.48419189453125,-5.414031982421875,-20.00225315386452,-1,-1,-1,-1
Я сделал ей подарок.,1,-22.156529426574707,-4.431305885314941,-14.723895765638687,-1,-1,-1,-1
Здесь построили два комбината.,1,-33.133023262023926,-5.522170543670654,-20.401773305355235,-1,-1,-1,-1
Тебе надо быть неприступной.,1,-27.26727795600891,-3.8953254222869873,-15.660938666657175,-1,-1,-1,-1
"Тот день, как они расстались, был сорок пять лет назад.",0,-38.03189253807068,-2.925530195236206,-15.792501742269057,-1,-1,-1,-1
"Я не знаю, куда он пошел.",1,-20.686288833618164,-2.5857861042022705,-11.144200131902103,-1,-1,-1,-1
"Коля считает, что защита состоится, скорее всего, в октябре.",1,-52.86581611633301,-3.776129722595215,-21.022921108724525,-1,-1,-1,-1
"Я стал бояться, как бы он нечаянно не нажал собачку.",1,-48.40308260917664,-3.723314046859741,-20.09907252633904,-1,-1,-1,-1
Эти студенты — сами специалисты в эскимосском языке.,1,-54.16017150878906,-4.513347625732422,-23.54192079194522,-1,-1,-1,-1
Ты еще за это поплатишься!,1,-20.41952514648437,-2.552440643310547,-11.000488133038797,-1,-1,-1,-1
"Иногда ты играешь с ней в одной сцене и не понимаешь, что она делает, пока не посмотришь отснятый материал.",1,-65.51023006439209,-2.5196242332458496,-17.609246377177264,-1,-1,-1,-1
Кто-нибудь из вас мог бы пойти туда.,1,-27.311744689941406,-2.7311744689941406,-13.121921552700492,-1,-1,-1,-1
Все были довольны большой молодцом.,0,-45.73798942565918,-6.533998489379883,-26.269576607063243,-1,-1,-1,-1
Моя дочь связалась с негодяем.,1,-27.30772590637207,-3.413465738296509,-14.711327154688586,-1,-1,-1,-1
В два часа меня уже не будет в институте.,1,-35.56863069534302,-3.5568630695343018,-17.088940564575378,-1,-1,-1,-1
"А. И. Куприн не хотел смириться с пошлыми, практическими взглядами на любовь и брак и пишет рассказ «Гранатовый браслет» о настоящей любви.",0,-112.65803575515748,-3.413879871368408,-25.73097825942484,-1,-1,-1,-1
"Вообще-то он в комнате, но сейчас он вышел.",0,-38.6542854309082,-3.221190452575684,-16.8019432090611,-1,-1,-1,-1
Ефрем управлял одновременно и Ростовской епархией после смерти в тысячу девяностом году епископа Исайи.,0,-103.0426082611084,-4.683754920959473,-30.934765783486995,-1,-1,-1,-1
Я выбрал кота среди других котов.,1,-37.00855255126953,-4.626069068908691,-19.93739522543576,-1,-1,-1,-1
Они не встречали никакого сопротивления на своем пути.,1,-32.41780471801758,-3.601978302001953,-16.458951805239288,-1,-1,-1,-1
Вани нигде не было.,1,-32.97675704956055,-5.496126174926758,-20.305551846276416,-1,-1,-1,-1
"Если такой материал уже имеется, то сможете ли вы его дополнить и написать более интереснее существующей статьи?",0,-90.50451278686523,-4.525225639343262,-28.896099771246664,-1,-1,-1,-1
"Виной тому, мягко говоря, нестабильная политическая ситуация — в той же Колумбии много лет идет гражданская война, а часть территории страны вообще не контролируется федеральным правительством.",1,-94.4704213142395,-2.7785418033599854,-21.133195317104494,-1,-1,-1,-1
"Отвечая на экзаменационный вопрос, студент сказал: «Большой вклад в нашу устойчивость к болезням вносила эволюция самих возбудителей, направленных на минимизацию вреда хозяину».",0,-137.38043069839478,-3.9251551628112793,-30.11604107741717,-1,-1,-1,-1
Быть убитому лекаpством – в наше вpемя уже не смешно.,1,-81.67827701568604,-4.537682056427002,-27.876952772625465,-1,-1,-1,-1
Я не застал Машу у себя.,1,-34.84644317626953,-4.355805397033691,-18.772615028472448,-1,-1,-1,-1
"Я с автором согласна то, что молодёжь больше увлекается интернетом, чем книгами.",0,-64.5387511253357,-3.5854861736297607,-22.027199677335165,-1,-1,-1,-1
В небе находится неопознанный летающий объект.,1,-32.20436334609985,-3.2204363346099854,-15.472579078326614,-1,-1,-1,-1
"Албанские экстремисты стремятся уничтожить всё, что в Косово и Метохии имеет какие-либо сербские признаки.",1,-75.27901530265808,-3.0111606121063232,-20.77293805973401,-1,-1,-1,-1
Частые припадки его болезни сделали из него совсем почти идиота.,1,-61.43806171417236,-4.38843297958374,-24.431809047414845,-1,-1,-1,-1
Во вторник крепость была окружена противником.,1,-33.37468719482422,-4.171835899353027,-17.979744768636586,-1,-1,-1,-1
"Ну, что же, если хотите жить на свободе, идите, я дам вам волю.",1,-55.90428256988525,-3.1057934761047363,-19.08023898066443,-1,-1,-1,-1
"Уважая судебные процедуры государства Катар, наши адвокаты подадут апелляцию с целью пересмотра принятого решения.",1,-84.62299704551697,-3.3849198818206787,-23.3513718130889,-1,-1,-1,-1
"Ассортимент продукции, представленный на нашем сайте, необычайно широк.",1,-29.949257969856266,-1.9966171979904173,-11.430969617806149,-1,-1,-1,-1
"А смерть, которую Олег видел собственными глазами, была обманом.",1,-52.05456876754761,-4.004197597503662,-21.61532895402588,-1,-1,-1,-1
"Он по жизни, так что эта ситуация тоже не будет исключением, ни на что внимания не обращает.",0,-78.84841918945312,-3.942420959472656,-25.17456552767808,-1,-1,-1,-1
"Уже дважды приходил участковый и спрашивал, где мой иностранец.",0,-51.4211802482605,-3.672941446304321,-20.448438993126597,-1,-1,-1,-1
"Хотя у меня возникали некоторые сомнения, он всегда говорил очень убедительно.",1,-46.41791820526123,-3.5706090927124023,-19.274745620278765,-1,-1,-1,-1
Ты обо мне хоть раз вспоминала?,1,-28.750648021698,-4.107235431671143,-16.512911043811624,-1,-1,-1,-1
"Увидев поздно ночью свет в окне Александры, мне стало не по себе.",0,-54.84197235107422,-3.4276232719421387,-20.13068856154761,-1,-1,-1,-1
"Можно подумать, что ты этим довольна.",1,-27.82596206665039,-3.478245258331299,-14.99051340854889,-1,-1,-1,-1
