Я показал этот текст студентам, обоим сведущим в эскимосском языке.	0	Expert	Syntax	Testelets
Песня звучала всё сильнее и сильнее, покрывая шум барабанившего дождя по мокрому асфальту.	0	Expert	Syntax	USE8
Его письмо подтвердило его согласие.	1	Expert	0	Paducheva2004
Этот пиджак он шил себе сам.	1	Expert	0	Paducheva1996
В программе праздничного вечера, который состоится в «Олимпийском», намечались выступления не только русских, а также зарубежных исполнителей.	0	Expert	Syntax	USE8
Несмотря на то, что я готовился, мне достался трудный билет и который я не знал.	0	Expert	Syntax	USE8
Здесь слишком жарко, чтобы заседать.	1	Expert	0	Testelets
Он разыскал поблизости ручей, набрал воды в чайник, развел костер из плавника.	1	Expert	0	Seliverstova
Я хочу, чтобы они зайдут, а ты спрятался .	0	Expert	Syntax	Testelets
Он молча посмотрел на нее, как будто что-то взвешивая.	1	Expert	0	Seliverstova
Весь год нуждался в отдыхе.	0	Expert	Semantics	Paducheva1996
Ники не оказалось ни в саду, ни в доме.	1	Expert	0	Paducheva1996
Во время взрывая оказался рядом с камином, и это спасло мне жизнь.	1	Expert	0	Seliverstova
Тут начинает звонить телефон, и он вскакивает.	1	Expert	0	Paducheva2004
У него только одни способности.	0	Expert	Semantics	Seliverstova
Он прибил мне вешалку в прихожей за пять рублей.	1	Expert	0	Paducheva2004
Тем временем или помощь подоспеет.	0	Expert	Syntax	Rusgram
Более ста пятидесяти лет тому назад никто не мог предполагать и думать о мобильных телефонах.	0	Expert	Syntax	USE8
Стены уже который год грозятся перекрасить.	1	Expert	0	Rusgram
Война застала его в Ленинграде.	1	Expert	0	Paducheva2004
Адвокат произнёс обдуманную, артистически разыгранную защитительную речь, благодаря которой подсудимый был помилован присяжными.	1	Expert	0	USE5
Я буду читать слова, а вы запоминайте!	1	Expert	0	Paducheva1996
Они еще успели купить билет.	1	Expert	0	Paducheva2004
Власти решили не рисковать и не использовать такую меру, как отстранение губернатора от должности, вызвавшей бы непредсказуемую реакцию.	0	Expert	Syntax	USE8
Трудно ничего не делать.	1	Expert	0	Seliverstova
Он или в Челябинской, или Владимирской тюрьме.	1	Expert	0	Rusgram
Среди его друзей есть бизнесмены.	1	Expert	0	Paducheva2004
Вдали дважды белел парусник.	0	Expert	Semantics	Paducheva1996
Когда Адам проснулся, Ева уже ушла.	1	Expert	0	Paducheva2004
В федеральных магазинах оно и радует, что ценник одинаковый.	0	Expert	Syntax	Rusgram
Вы пила лекарства?	0	Expert	Syntax	Rusgram
Кто рыжий, а Вася блондин?	0	Expert	Syntax	Rusgram
Выгодность сделки была очевидна.	1	Expert	0	USE5
Мой радиоприемник не принимает короткие волны.	1	Expert	0	Seliverstova
Ты не видел Машу?	1	Expert	0	Paducheva1996
Она была на несколько лет старше его.	1	Expert	0	USE7
Даже в эпоху практичных людей появляются те, кто воюет с несправедливостью.	1	Expert	0	USE5
Осип Брик в ряде статей обнаружил, что он никогда не понимал Маяковского.	1	Expert	0	Paducheva2004
Не слышалось никакого звука.	1	Expert	0	Paducheva2013
А как стала платить около кассы, туфли у нее исчезли.	0	Expert	Semantics	Seliverstova
Он спокойно принял известие об измене невесты.	1	Expert	0	Seliverstova
Скажите ей, кто вы такой!	1	Expert	0	Paducheva1996
Точно я не могу сейчас вспомнить.	1	Expert	0	Testelets
Знакомых по дороге нам не встретилось.	1	Expert	0	Paducheva2013
Она питается исключительно вегетерианской пищей.	1	Expert	0	Paducheva1996
Лейтенант-коммандер Ходжкинсон получил приказ быть готовым к взлету.	1	Expert	0	Lutikova
Новый проект удивил нас кое-какими интересными деталями.	1	Expert	0	Paducheva2013
Дубровский назначил им местом свиданья Кистеневскую рощу.	1	Expert	0	Paducheva2004
Он взял ребенка на руки.	1	Expert	0	Seliverstova
Он сидел неподалеку от нас и читал.	1	Expert	0	Seliverstova
Нужно бороться против тех, кто сеет зло.	1	Expert	0	Seliverstova
Внимательно вы эту статью не прочли.	1	Expert	0	Paducheva2013
Так я и пошел!	1	Expert	0	Paducheva2013
Иван закрыл глаза, чтобы он не увидел происходящего.	0	Expert	Syntax	Testelets
На неприличный вопрос я получил и соответствующий ответ, причем в голосе Поликсены послышалась какая-то вибрация.	1	Expert	0	Seliverstova
Проведение в жизнь директив является поэтому сейчас более необходимым, чем когда бы то ни было.	1	Expert	0	Paducheva2013
Он, я с вами согласен, сильно изменился.	1	Expert	0	Paducheva1996
Она стояла так близко, что я ощущала запах ее духов.	1	Expert	0	Seliverstova
Окно было открыто час назад пятнадцать минут.	0	Expert	Semantics	Paducheva2004
Ты хоть раз вешал эту карту?	1	Expert	0	Paducheva1996
Тут к нему подошёл боец без погонов, назвавшийся старшиной Огрызковым, который, по-видимому, уже имел какой-то парашютный опыт.	0	Expert	Morphology	USE7
Приход Пети объясняет отсутствие Вани.	1	Expert	0	Paducheva2004
Пожалуй, стоит изменить место встречи вокзал.	0	Expert	Semantics	Paducheva2004
Я не смог уговорить никого из них.	1	Expert	0	Seliverstova
Перемен в технической политике фирмы еще не наступило.	1	Expert	0	Paducheva2004
Лена пообещала больше не ездить туда одна.	1	Expert	0	Testelets
Косуля—очень пугливое животное, и встретить его удается очень редко.	1	Expert	0	USE5
Весь вечер я волновалась.	1	Expert	0	Paducheva1996
У Пешковского обсуждается проблема залога.	1	Expert	0	Paducheva2004
Я имею деньги в кармане.	0	Expert	Semantics	Seliverstova
Надо, чтобы жена принесла свое, а муж — свое.	1	Expert	0	Seliverstova
Она живет в маленьком городе близ Курска.	0	Expert	Semantics	Seliverstova
Нельзя не любить того, кто обладает такими достоинствами.	1	Expert	0	Seliverstova
Я не читал твою статью.	1	Expert	0	Paducheva2013
Развал лаборатории –– не его вина.	1	Expert	0	Paducheva2004
Этот игрок был куплен «Реалом», чтобы играл на правом фланге защиты.	0	Expert	Syntax	Testelets
Он дал мне время кончить работу.	1	Expert	0	Seliverstova
Согласно легенде, кастильский вельможа дон Руис Гонсало де Толедо пожертвовал этой церкви, в которой он пожелал быть погребенным, большие сокровища.	1	Expert	0	Lutikova
Тут к нему подошёл боец без погон, назвавшийся старшиной Огрызковым, который, по-видимому, уже имел какой-то парашютный опыт.	1	Expert	0	USE7
С кого он имеет право требовать недостающую сумму и где о нем написано?	0	Expert	Syntax	Lutikova
Как утверждают одни ученые, эти игры вредны, как утверждают другие, они полезны.	1	Expert	0	Paducheva1996
Если после столкновения футболист через секунду не вскочил и снова не бросился в бой — значит, у него действительно очень серьезная травма.	1	Expert	0	Paducheva2013
Благодаря стараний всей команды, нам удалось обойти главных конкурентов.	0	Expert	Syntax	USE8
Совершенно очевидно, что человек отчаянно зануждается в профессиональной консультации и радикальной перемене образа жизни.	0	Expert	Semantics	Paducheva1996
Она расплакалась в присутствии Феди Долгова, благодаря которому в биографии Еки возник период пусть недолгий, но вспоминаемый ею впоследствии с гордостью.	1	Expert	0	Paducheva2004
Интересно оригинальное расположение лёгких ажурных балконов башни, создаваемые «воздушный переход» из одной части дома в другую.	0	Expert	Syntax	USE8
На стене справа висела картина.	1	Expert	0	Paducheva1996
Какого человека, ты говорил, она ударила?	1	Expert	0	Mitrenina
Жаль, право, что эти добрые люди так сплетничают; это отнимает всякую охоту ходить к ним.	1	Expert	0	Paducheva1996
Согласно прогнозов синоптиков, весна в этом году будет ранняя.	0	Expert	Syntax	USE8
Ваша организация не выполнила гарантийные обязательства.	1	Expert	0	USE5
Не хочу знать, кто и зачем его сюда привел.	1	Expert	0	Paducheva2013
Камни заваливают вход в ущелье.	1	Expert	0	Paducheva2004
Петя Иванов нарочно медленно ест суп.	1	Expert	0	Mitrenina
Он мне только казался.	1	Expert	0	Seliverstova
Разве есть смысл что-либо менять?	1	Expert	0	Paducheva2013
В ту субботу я, окончив дела, как обычно поехала к Игорю.	1	Expert	0	Rusgram
Он был утешен чем-то.	1	Expert	0	Paducheva2004
Преподаватель предложил студенту сократить курсовую работу.	1	Expert	0	Testelets
Отважный смотритель, рискуя жизнью, бросился наперерез понёсшегося вскачь коня.	0	Expert	Syntax	USE8
Я совершенно не представляю себе этого человека.	1	Expert	0	Seliverstova
Она не унывала, сознавая, что их разлука долго не продлится.	1	Expert	0	Paducheva2013
Я считаю, что ты, несомненно, справишься.	1	Expert	0	Paducheva1996
За стеной кашлял человек.	1	Expert	0	Seliverstova
Лекцию слушали не только внимательно, но и записывали.	0	Expert	Syntax	USE8
Поезд следует из чего?	0	Expert	Syntax	Testelets
Появление Пети объяснило мне отсутствие Вани.	1	Expert	0	Paducheva2004
У телефона лежала записная книжка.	1	Expert	0	Seliverstova
Одному из героев романа, ищущим смысл жизни, открывается путь к внутренней свободе.	0	Expert	Syntax	USE8
Я воспринимаю его как своего врага.	1	Expert	0	Seliverstova
В своём романе «Герой нашего времени» М.Ю. Лермонтов раскрыл индивидуализм Печорина и рассматривает не только его психологию, но и мировоззренческие основы его жизни.	0	Expert	Syntax	USE8
У нас в институте занятия по английскому языку.	0	Expert	Semantics	Seliverstova
У меня есть серые глаза.	0	Expert	Semantics	Seliverstova
Следующий довод опроверг его утверждение.	1	Expert	0	Paducheva1996
Она попросила меня выяснить причины конфликта, самому не вмешиваясь в него.	1	Expert	0	Testelets
Иван подозревает, что его обманывают.	1	Expert	0	Paducheva2004
Ее голос стал горькой ноткой.	0	Expert	Semantics	Seliverstova
В то время как случилось несчастье с Никанором Ивановичем, в кабинете Римского находились двое.	1	Expert	0	Paducheva1996
Он думает, что все знает об этом.	1	Expert	0	Testelets
И однажды он не выдержал, сбрил успевшую отрасти до бородки щетину.	1	Expert	0	USE5
Альфред любит современную музыку.	1	Expert	0	Paducheva2013
Подразделения полка, наступающие по долине, стремятся выйти в тыл противнику, обороняющему высоты, поражая его фланговым огнем своей артиллерии, минометов и пулеметов.	1	Expert	0	Testelets
Лоси в нашем лесу не водятся.	1	Expert	0	Paducheva2004
Неужели ты до сих пор оскорбляешься?	0	Expert	Semantics	Paducheva2004
Пойду и возьму зарплату.	0	Expert	Semantics	Seliverstova
Его не пришлет ответ.	0	Expert	Syntax	Testelets
Я сделал ей подарок.	1	Expert	0	Seliverstova
Здесь построили два комбината.	1	Expert	0	Paducheva1996
Тебе надо быть неприступной.	1	Expert	0	Lutikova
Тот день, как они расстались, был сорок пять лет назад.	0	Expert	Syntax	Rusgram
Я не знаю, куда он пошел.	1	Expert	0	Paducheva1996
Коля считает, что защита состоится, скорее всего, в октябре.	1	Expert	0	Paducheva1996
Я стал бояться, как бы он нечаянно не нажал собачку.	1	Expert	0	Paducheva2013
Эти студенты — сами специалисты в эскимосском языке.	1	Expert	0	Testelets
Ты еще за это поплатишься!	1	Expert	0	Paducheva1996
Иногда ты играешь с ней в одной сцене и не понимаешь, что она делает, пока не посмотришь отснятый материал.	1	Expert	0	Rusgram
Кто-нибудь из вас мог бы пойти туда.	1	Expert	0	Seliverstova
Все были довольны большой молодцом.	0	Expert	Syntax	Rusgram
Моя дочь связалась с негодяем.	1	Expert	0	Paducheva2004
В два часа меня уже не будет в институте.	1	Expert	0	Paducheva2004
А. И. Куприн не хотел смириться с пошлыми, практическими взглядами на любовь и брак и пишет рассказ «Гранатовый браслет» о настоящей любви.	0	Expert	Syntax	USE8
Вообще-то он в комнате, но сейчас он вышел.	0	Expert	Semantics	Seliverstova
Ефрем управлял одновременно и Ростовской епархией после смерти в тысячу девяностом году епископа Исайи.	0	Expert	Morphology	USE7
Я выбрал кота среди других котов.	1	Expert	0	Paducheva2004
Они не встречали никакого сопротивления на своем пути.	1	Expert	0	Paducheva2013
Вани нигде не было.	1	Expert	0	Paducheva2013
Если такой материал уже имеется, то сможете ли вы его дополнить и написать более интереснее существующей статьи?	0	Expert	Morphology	USE7
Виной тому, мягко говоря, нестабильная политическая ситуация — в той же Колумбии много лет идет гражданская война, а часть территории страны вообще не контролируется федеральным правительством.	1	Expert	0	Paducheva2013
Отвечая на экзаменационный вопрос, студент сказал: «Большой вклад в нашу устойчивость к болезням вносила эволюция самих возбудителей, направленных на минимизацию вреда хозяину».	0	Expert	Syntax	USE8
Быть убитому лекаpством – в наше вpемя уже не смешно.	1	Expert	0	Lutikova
Я не застал Машу у себя.	1	Expert	0	Testelets
Я с автором согласна то, что молодёжь больше увлекается интернетом, чем книгами.	0	Expert	Syntax	USE8
В небе находится неопознанный летающий объект.	1	Expert	0	Paducheva2004
Албанские экстремисты стремятся уничтожить всё, что в Косово и Метохии имеет какие-либо сербские признаки.	1	Expert	0	Paducheva2013
Частые припадки его болезни сделали из него совсем почти идиота.	1	Expert	0	Paducheva1996
Во вторник крепость была окружена противником.	1	Expert	0	Testelets
Ну, что же, если хотите жить на свободе, идите, я дам вам волю.	1	Expert	0	Seliverstova
Уважая судебные процедуры государства Катар, наши адвокаты подадут апелляцию с целью пересмотра принятого решения.	1	Expert	0	Rusgram
Ассортимент продукции, представленный на нашем сайте, необычайно широк.	1	Expert	0	USE5
А смерть, которую Олег видел собственными глазами, была обманом.	1	Expert	0	Paducheva2004
Он по жизни, так что эта ситуация тоже не будет исключением, ни на что внимания не обращает.	0	Expert	Syntax	Rusgram
Уже дважды приходил участковый и спрашивал, где мой иностранец.	0	Expert	Syntax	Testelets
Хотя у меня возникали некоторые сомнения, он всегда говорил очень убедительно.	1	Expert	0	Testelets
Ты обо мне хоть раз вспоминала?	1	Expert	0	Paducheva1996
Увидев поздно ночью свет в окне Александры, мне стало не по себе.	0	Expert	Syntax	USE8
Можно подумать, что ты этим довольна.	1	Expert	0	Paducheva2013
Когда же герои хотят, чтобы их случайно не подслушали милиционеры на улице, то переходят с фирменно кубинского аглицкого на иностранный французистый.	1	Expert	0	Paducheva2013
Два механизма сплелись в один, образуя подобие низкого колченогого стула, из брюха которого болталась пара лопнутых пружин – боевые манипуляторы.	0	Expert	Morphology	USE7
Блог писателя — это отдельная часть его жизни, и обычно она по-настоящему интересна тем, кто хорошо знаком с его произведениями.	1	Expert	0	USE5
А я думал, что он, к счастью, еще здесь.	0	Expert	Semantics	Paducheva1996
Говорят, что он собирается подать в отставку, но это, может быть, и неправда.	1	Expert	0	Testelets
Бери какую-нибудь из этих книг.	1	Expert	0	Seliverstova
Я уверен, что он наверное прав.	0	Expert	Semantics	Paducheva1996
Где он дал согласие быть прописанному?	0	Expert	Syntax	Lutikova
Вдали грузинские деревни казались прекрасными садами, а вблизи я увидел несколько бедных саклей.	0	Expert	Semantics	Seliverstova
Согласно плана в качестве итоговой работы мы писали рецензию на недавно прочитанную книгу.	0	Expert	Syntax	USE8
Когда он с кем-то едет в экспедицию, я спокойна.	0	Expert	Semantics	Seliverstova
Пассажиры приглашаются в салон.	1	Expert	0	Paducheva1996
Он объясняет начальству свое отсутствие.	1	Expert	0	Paducheva2004
Иван принял решение пойти на встречу одному.	0	Expert	Syntax	Testelets
Я знаю это от Ивана.	1	Expert	0	Paducheva2004
Музей Пастернака есть в Переделкине.	1	Expert	0	Paducheva2013
Он когда-то учился в музыкальной школе.	1	Expert	0	Paducheva1996
Арбитражный суд согласился под этим выводом.	0	Expert	Syntax	Testelets
Прибор научился сам звонить в звоночек.	1	Expert	0	Lutikova
Дети в школе на 9 мая рассказывали про своих прадедушек, которые прошли возвращение из плена, много перенеся.	0	Expert	Syntax	Testelets
Давайте посмотрим, как это выглядит с экономической точки зрения.	1	Expert	0	Rusgram
Он близко наклоняется к ней и с улыбкой говорит ей что-то.	1	Expert	0	Seliverstova
Исходный код программы требовал доработки.	1	Expert	0	USE5
Обещаю тебе прийти в два.	1	Expert	0	Paducheva1996
Вообще он замечательный город, я очень люблю там бывать.	0	Expert	Syntax	Rusgram
Немного поодаль лежал еще один раненый.	1	Expert	0	Seliverstova
Король Хуссейн не выбрал преемником Хасана.	0	Expert	Semantics	Paducheva2004
Туристическая фирма обязана предоставить потребителю информацию о своей государственной регистрации и наименовании зарегистрировавшего её органа.	1	Expert	0	USE5
Ночь была дождливая и темна.	0	Expert	Syntax	USE8
А вы ноктюрн сыграть могли бы?	1	Expert	0	Paducheva2013
Как готов поклясться Иван, изменения необходимы.	0	Expert	Semantics	Paducheva1996
Пригласите этого свидетеля принять у него присягу.	0	Expert	Syntax	Testelets
После сурового выговора от отца Нергал получил приказ отправляться в Нижний мир один, вооруженный лишь советами родителя.	1	Expert	0	Lutikova
Индейцы — общее название коренного населения Америки.	1	Expert	0	USE5
Ихние дети, Валентин и Ирка, всегда целовали маму Раю, если приходили в гости.	0	Expert	Morphology	USE7
Вообще-то я сейчас работаю над проектом, но сегодня я решил немного отвлечься.	1	Expert	0	Seliverstova
Чтобы человеку, владеющему иностранным языком, научиться свободно общаться с носителями этого языка, ему необходимо преодолеть языковой барьер.	1	Expert	0	USE5
Он дал мне некоторое представление о случившемся.	1	Expert	0	Seliverstova
Она неправильно приняла это известие.	0	Expert	Semantics	Seliverstova
Поодалъ от сломанной коробочки лежала ее крышка.	0	Expert	Semantics	Seliverstova
Он выбирает из двух зол меньшее.	1	Expert	0	Paducheva2004
Иван нарушил обещание встретиться с нами самому.	1	Expert	0	Testelets
Боюсь, мне не хватит на это времени.	1	Expert	0	Paducheva1996
Бензин кончился у села Покров.	1	Expert	0	Seliverstova
С этих пор на их дом опустилась тайна, то есть тишина.	1	Expert	0	USE7
Она уже задумывается о будущем.	1	Expert	0	Paducheva1996
Она одевается со вкусом.	1	Expert	0	Paducheva1996
На Политбюро 17 октября 1987 года Горбачев снова и весьма определенно высказался на эту тему.	1	Expert	0	Testelets
Ты взяла мне одну бутылку молока или две?	1	Expert	0	Seliverstova
Окна смотрят на юг.	1	Expert	0	Paducheva2004
Сомневаюсь, чтобы не выданные Жанне деньги возвратились в казну.	1	Expert	0	Rusgram
Брат надеется на то, что поступит в университет.	1	Expert	0	Testelets
Я не принимаю, что я вел себя непорядочно.	0	Expert	Semantics	Seliverstova
По приезду в санаторий мы тут же созвонились с родными, сообщив приятную новость.	0	Expert	Syntax	USE8
Он схватил ее в объятия.	1	Expert	0	Seliverstova
Он мне посветил фонариком.	1	Expert	0	Paducheva1996
Возьми с меня плед, мне жарко.	0	Expert	Semantics	Seliverstova
Мне хотелось сказать огромное спасибо композитору за музыку, который написал это чудесное, по-настоящему гениальное произведение.	0	Expert	Syntax	USE8
Между тем из здания выбежали солдаты, приказ которым выдвигаться на позицию отдал командир.	0	Expert	Syntax	Lutikova
Я отдал книгу Ивану газету.	0	Expert	Syntax	Testelets
Она быстро усвоила его приемы работы на станке.	1	Expert	0	Seliverstova
В зале есть иностранцы.	1	Expert	0	Paducheva2013
Это известие лишает меня сна.	1	Expert	0	Paducheva1996
Он дал мне пощечину.	1	Expert	0	Seliverstova
Князь Андрей в своем стремлении к духовному совершенству совершает немало ошибок и осуждал себя за них гораздо больше других.	0	Expert	Syntax	USE8
Слезливый гуманизм знаком каждому, а нам нужен реальный, помогающий и поддерживающий.	1	Expert	0	USE5
Он молча посмотрел на нее, как будто что-нибудь взвешивая.	0	Expert	Semantics	Seliverstova
Надо всем стоял, как гора, роковой и неразрешимый вопрос: чем кончится у отца с братом Дмитрием пред этою страшною женщиной?	1	Expert	0	Testelets
Согласно действующим в торговле правилам, по истечению срока годности продукты должны быть сняты с продажи.	0	Expert	Syntax	USE8
Тут рядом с нами есть деревушка Глебово, вот туда мы и будем ходить, там такие хорошие горки.	1	Expert	0	Seliverstova
Студентов первого курса включили в список?	0	Expert	Syntax	Testelets
Видно было, что по ней давно уже не ходили люди.	1	Expert	0	Paducheva2004
На это обстоятельство кое-кем намекалось.	1	Expert	0	Testelets
И я размышлял о том, что все, что сейчас происходит, что тянется так мучительно, все получит свое завершение.	1	Expert	0	Seliverstova
Он встал, медленно, с нарочито-печальным, покаянным лицом надел пальто, взял котомку.	1	Expert	0	Seliverstova
Вполне можно ожидать, что результаты этой мыслительной деятельности кремлевских экспертов окажутся, мягко говоря, нестандартными.	1	Expert	0	Paducheva2013
И вручил мне обещанную купюру, которая позволила нам всю неделю мазать масло на хлеб.	1	Expert	0	Testelets
Она грела руки рядом с батареей.	0	Expert	Semantics	Seliverstova
Этот на был очень тяжелым.	0	Expert	Syntax	Testelets
Вчера я смогла весь день работать.	1	Expert	0	Seliverstova
Я согласен с вашим советом, но, к сожалению, не могу им воспользоваться.	1	Expert	0	Seliverstova
Я не обещаю вернуться.	1	Expert	0	Paducheva2013
Записку и веточку она положила около него.	1	Expert	0	Seliverstova
Половина детей были больная.	0	Expert	Syntax	Testelets
Он сейчас не спит на диване, а сидит за компьютером.	1	Expert	0	Paducheva2013
Иногда к ней приходит кто-нибудь из ее друзей.	1	Expert	0	Seliverstova
Куда, ты говоришь, он девался?	1	Expert	0	Testelets
Подъезжая к сией станции и глядя на природу в окно, у меня слетела шляпа.	0	Expert	Syntax	Testelets
Увидал, что у санитара нет сапог ― велел дать.	1	Expert	0	USE7
Около постели стояла зажженная свеча.	1	Expert	0	Seliverstova
Наше войско дружным нападением решило дело.	1	Expert	0	Paducheva2004
Кто находил этот кошелек?	1	Expert	0	Paducheva1996
Обвинив во всем сотрудниц, он одну уволил, а другой объявил выговор.	1	Expert	0	Testelets
Просто так народ не будет не любить, это же очевидно.	1	Expert	0	Rusgram
Я особенно не удивился.	1	Expert	0	Paducheva2013
Современная молодежь для физического самосовершенствования выбирают фитнесцентры по месту.	0	Expert	Syntax	USE8
Прямая и отрезок пересекаются.	1	Expert	0	Testelets
По возвращению в Петербург Толя отказался ехать домой сразу из аэропорта.	0	Expert	Syntax	USE8
"У нас есть лозунг ""За здорового советского старика!"""	1	Expert	0	Paducheva1996
У въезда в город стояла разбитая машина.	1	Expert	0	Seliverstova
Эти препараты сейчас нашлись.	1	Expert	0	Paducheva2004
Мы не получили письмо.	1	Expert	0	Paducheva2013
Подожди, я заканчиваю письмо.	1	Expert	0	Paducheva2004
В саду и в комнате было так тихо, что слышалось, как за окном быстро прошумит крыльями ласточка.	1	Expert	0	Paducheva1996
Обязательным требованием для получения диплома о высшем образовании является прохождение производственной практики.	1	Expert	0	USE5
После ее слов у меня опять появилась надежда.	1	Expert	0	Seliverstova
Я уверен, что он несомненно прав.	1	Expert	0	Paducheva1996
Я не разбивал чашки.	1	Expert	0	Paducheva2013
Твои книги мне не нужны.	1	Expert	0	Paducheva2013
Возникшее чувство вины увеличило ее страдания.	1	Expert	0	Paducheva2004
"Я видел по телевизору ""Галатею""."	1	Expert	0	Paducheva1996
Пишите рассказы, встречайте поезда дальнего следования, смейтесь, сочувствуйте страждущим.	1	Expert	0	Paducheva1996
В отдалении показался человек.	0	Expert	Semantics	Seliverstova
Никогда не знавшая семейного уюта Алена пригрелась возле Нины Карповны, как бездомный котенок.	1	Expert	0	Seliverstova
Никому не было холодно.	1	Expert	0	Testelets
Он вспомнил, как ее зовут.	1	Expert	0	Paducheva2004
Я не читаю газет.	1	Expert	0	Mitrenina
Руководитель серьёзного проекта, в котором принимают участие сотни людей, должен быть глубокой и цельной личностью.	1	Expert	0	USE5
Те, кто с лёгкостью осваивает материал, вынужден ждать, пока с ним справятся отстающие.	0	Expert	Syntax	USE8
По окончанию гастролей у музыкантов было уже довольно много идей для записи нового альбома.	0	Expert	Syntax	USE8
И сам выбрал ему имя ― Амир, что переводится как «повелитель».	1	Expert	0	Rusgram
У меня есть гордость.	1	Expert	0	Seliverstova
Таня обрадовалась, что никому ничего не надо объяснять, и опять пошла шататься без цели и без смысла.	1	Expert	0	Paducheva2013
На одном из верхних этажей здания в это время находилась уборщица, которая и предотвратила пожар.	1	Expert	0	Paducheva2004
Свет — главный регулятор биологических ритмов, и уровень мелатонина напрямую зависит от того, что темно ли вокруг нас или светло.	0	Expert	Syntax	USE8
На каждой странице осталось по кляксе.	1	Expert	0	Rusgram
Удачливый охотник окружён всеобщим почётом: нет большей чести, чем накормить мясом всю деревню.	1	Expert	0	USE5
Он остался очень доволен своей неудачной остротой.	1	Expert	0	Paducheva1996
Я — это я, единственный, неповторимый, как и каждый живущий на земле человек.	1	Expert	0	Seliverstova
Гулко пришлепывая сандалиями, взвилась на дороге пыль.	0	Expert	Syntax	USE8
Муж Марии воображает себя гением.	1	Expert	0	Paducheva2013
Он называл соседа гусаком.	1	Expert	0	Paducheva1996
Мать дала ему свою необыкновенную красоту, а отец — исключительную физическую силу.	1	Expert	0	Seliverstova
Это серьезная и глубокая брошюра, и читать ее быстро я не могу.	0	Expert	Semantics	Paducheva2004
Лингвистика не теряет не только своеобразия своих методов, но и щедро делится ими со смежными науками.	0	Expert	Syntax	USE8
В библиотеке всегда кто-нибудь сидит.	1	Expert	0	Seliverstova
Необходимость в сумке-термосе может возникнуть во время длительной поездки на машине либо по приезду на дачу в жаркий полдень.	0	Expert	Syntax	USE8
По ребенку сделало себе бутерброды.	0	Expert	Syntax	Testelets
Выстрелов больше не раздавалось.	1	Expert	0	Paducheva2013
Хотя он всегда с собой кого-то брал, на случай поломок или возможных недоразумений, но автомобилем он правил сам.	0	Expert	Semantics	Seliverstova
Парк хоть раз окружал усадьбу?	1	Expert	0	Paducheva2013
По-моему, здесь пахнет газом.	1	Expert	0	Paducheva2004
На нашей фабрике существует доктор.	0	Expert	Semantics	Seliverstova
Своя комната убрана каждым мальчиком.	0	Expert	Syntax	Mitrenina
Я не воспринимаю этого человека.	0	Expert	Semantics	Seliverstova
Снял ружьё и думаю ― не пора ли мне застрелиться?	1	Expert	0	Rusgram
Письмо, которого он давно ждал, в конце концов пришло к Ивану.	1	Expert	0	Testelets
Проводя время в постоянных увеселениях, Стрекозу врасплох застала зима.	0	Expert	Syntax	USE8
Левой рукой он сжимал хрустящую бумажку.	1	Expert	0	Paducheva2004
Благодаря использования инновационных технологий заметно повысилось качество выпускаемой продукции.	0	Expert	Syntax	USE8
Он сидел за своим письменным столом и работал.	1	Expert	0	Seliverstova
Кто, ты думаешь, придет?	1	Expert	0	Mitrenina
Тебе надо как следует переотдохнуть.	0	Expert	Morphology	Rusgram
Она стояла у брата.	0	Expert	Semantics	Seliverstova
Она удивительно милый человек.	1	Expert	0	Seliverstova
Я случайно стоял поодаль и слышал, что он сказал.	0	Expert	Semantics	Seliverstova
Ну, а когда не было, сама шла добывать и рубить дрова ― тут она человек не гордый и на принцип не идет.	1	Expert	0	Paducheva2004
Эта музыка только мерещилась тебе.	1	Expert	0	Seliverstova
Почему же вы не убедили его поехать с нами?	1	Expert	0	Paducheva2013
Иван ли пришел на спектакль, несмотря на головную боль?	1	Expert	0	Testelets
Магазин открыт час назад.	1	Expert	0	Paducheva2004
Ширмы, разграничившие внутреннее пространство, в большинстве были задвинуты.	1	Expert	0	USE5
Она как-то странно восприняла то, что я ей сказала.	1	Expert	0	Seliverstova
Он пришел не потому, что соскучился.	1	Expert	0	Paducheva2013
Возможности пересечь границу А.С. Пушкин окончательно лишился после написания оды «Вольность», обвиняющую императора в отцеубийстве.	0	Expert	Syntax	USE8
Одна из учениц нашей Школы, московская школьница Светлана Архипова, установила рекорд скорости чтения ― 60 тыс. знаков в минуту зарегистрированный в российской Книге рекордов Гиннесса.	1	Expert	0	Testelets
Правительство совершенно не собирается идти на какие-либо уступки и просто тянет время.	1	Expert	0	Paducheva2013
Жестокая, почти невыносимая боль пронзила его тело.	1	Expert	0	USE5
Этот день был очень тяжелым.	1	Expert	0	Testelets
Что полиция арестует несколько демонстрантов, не вызывало сомнений.	0	Expert	Syntax	Mitrenina
И он плачет, он обещает, чтобы вести себя хорошо.	0	Expert	Syntax	Testelets
Да кому он нужен?	1	Expert	0	Paducheva2013
Приди он на час раньше, ничего бы не случилось.	1	Expert	0	Paducheva1996
Кто, как не классики литературы, должны быть авторитетом в плане владения русским языком?	0	Expert	Syntax	USE8
В домах, площадях, парках было совсем темно, стояла глубокая ночь, от которой веяло чем-то загадочным и таинственным.	0	Expert	Syntax	USE8
Англичане Олкок и Браун были первыми из людей, испытавших острую рассинхронизацию биологических ритмов.	0	Expert	Syntax	USE8
